Unnamed: 0,Solvent,Solute,COSMO_RS,UNIFAC,mod_UNIFAC_Ly,mod_UNIFAC_Do,Abraham,HSP,Hildebrand,MOSCED,Literature,Ref,Solvent_SMILES,Solute_SMILES,key_ID,Ensemble_1,Ensemble_2,Ensemble_3,Ensemble_4,Ensemble_5,Ensemble_6,Ensemble_7,Ensemble_8,Ensemble_9,Ensemble_10,Ensemble_11,Ensemble_12,Ensemble_13,Ensemble_14,Ensemble_15,Ensemble_16,Ensemble_17,Ensemble_18,Ensemble_19,Ensemble_20,Ensemble_21,Ensemble_22,Ensemble_23,Ensemble_24,Ensemble_25,Ensemble_26,Ensemble_27,Ensemble_28,Ensemble_29,Ensemble_30
621,aniline,n-Pentane,2.136530509,2.03077637,1.887069649,2.776331709,2.702702595,1.435084525,1.458615023,2.860485124,2.678278043,[61] ,Nc1ccccc1,CCCCC,Nc1ccccc1 CCCCC,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
622,aniline,Cyclohexane,2.005525859,1.864080131,1.842135677,2.542389085,2.636196097,0.845868268,0.524728529,2.500615943,2.464604981,"['[61] ', '[61] ', '[47] ']",Nc1ccccc1,C1CCCCC1,Nc1ccccc1 C1CCCCC1,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
623,aniline,2-methylpentane,2.345644582,2.310553263,2.183801557,3.039270576,2.925309809,,,3.239462458,3.022860941,[61] ,Nc1ccccc1,CCCC(C)C,Nc1ccccc1 CCCC(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train
624,aniline,n-Heptane,2.697326238,2.578700529,2.475697711,3.301377046,3.165475048,1.650579856,1.134622726,3.396854632,3.286160572,[61] ,Nc1ccccc1,CCCCCCC,Nc1ccccc1 CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train,Valid,Valid,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
625,aniline,"2,4-dimethylpentane",2.533696814,2.570319528,2.470638678,3.301377046,3.098288862,,,3.636269504,3.320710131,[61] ,Nc1ccccc1,CC(C)CC(C)C,Nc1ccccc1 CC(C)CC(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
626,aniline,methylcyclohexane,2.257587727,2.144761008,2.135349174,2.690564887,2.793003907,1.088561953,0.819779831,2.923161581,2.815408719,[61] ,Nc1ccccc1,CC1CCCCC1,Nc1ccccc1 CC1CCCCC1,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Valid
627,aniline,n-Octane,2.967332799,2.826721731,2.758109401,3.561897992,3.439776864,1.791759469,1.068153081,3.681099267,3.600126618,"['[61] ', '[61] ']",Nc1ccccc1,CCCCCCCC,Nc1ccccc1 CCCCCCCC,Train,Train,Train,Valid,Train,Valid,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
628,aniline,"2,2,4-trimethylpentane",2.702702595,2.910718899,2.799108932,3.557346064,3.219275745,2.337952237,1.717395054,4.042700329,3.610917913,[61] ,Nc1ccccc1,CC(C)CC(C)(C)C,Nc1ccccc1 CC(C)CC(C)(C)C,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
629,aniline,"2,3,4-trimethylpentane",2.626840146,2.814809738,2.751748056,3.561897992,3.097385927,,,,3.395849775,[61] ,Nc1ccccc1,CC(C)C(C)C(C)C,Nc1ccccc1 CC(C)C(C)C(C)C,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
630,aniline,ethylcyclohexane,2.498151877,2.408745289,2.422144328,2.96784707,,,,3.244153632,2.975529566,[61] ,Nc1ccccc1,CCC1CCCCC1,Nc1ccccc1 CCC1CCCCC1,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid
631,aniline,n-Nonane,3.230804396,3.062455906,3.035914063,3.821441627,3.792112709,1.922787732,0.996948635,3.959478947,3.903184057,[61] ,Nc1ccccc1,CCCCCCCCC,Nc1ccccc1 CCCCCCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
632,aniline,"2,5-dimethylheptane",3.050220459,3.054944133,3.031581926,3.821441627,,,,,3.553346059,[61] ,Nc1ccccc1,CCC(C)CCC(C)C,Nc1ccccc1 CCC(C)CCC(C)C,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
633,aniline,Toluene,0.75612198,0.887891257,0.891998039,0.904218151,1.131402111,0.412109651,0.157003749,1.05431203,1.043804052,[61] ,Nc1ccccc1,Cc1ccccc1,Nc1ccccc1 Cc1ccccc1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
634,aniline,1-pentene,1.410986974,1.754403683,1.627277831,2.274185618,2.22028985,1.00795792,1.458615023,2.233235015,2.302585093,[61] ,Nc1ccccc1,CCCC=C,Nc1ccccc1 CCCC=C,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Valid,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
635,aniline,2-methyl-2-butene,1.40854497,1.947337701,1.733423892,2.327277706,,0.828551818,1.229640551,,2.197224577,[47] ,Nc1ccccc1,CC=C(C)C,Nc1ccccc1 CC=C(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid
636,aniline,3-methyl-1-butene,1.403642999,1.749199855,1.625311262,2.274185618,,,,,2.116255515,[61] ,Nc1ccccc1,CC(C)C=C,Nc1ccccc1 CC(C)C=C,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
637,aniline,"2-methyl-1,3-butadiene",0.904218151,1.501852702,1.403642999,1.456286733,1.695615609,,,,1.612170432,"['[61] ', '[47] ']",Nc1ccccc1,CC(=C)C=C,Nc1ccccc1 CC(=C)C=C,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
638,aniline,Methanol,0.693147181,0.641853886,0.565313809,0.806475866,0.879626748,0.182321557,2.173614712,1.166270937,0.858661619,[61] ,Nc1ccccc1,CO,Nc1ccccc1 CO,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid
639,aniline,Ethanol,0.548121409,0.488580015,0.048790164,1.05431203,1.004301609,0.198850859,0.751416089,0.90825856,0.875468737,[61] ,Nc1ccccc1,CCO,Nc1ccccc1 CCO,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
640,aniline,Ethyl acetate,-1.139434283,-0.072570693,-0.274436846,-0.010050336,0.09531018,0.122217633,-0.020202707,0.086177696,0.357674444,[61] ,Nc1ccccc1,CCOC(=O)C,Nc1ccccc1 CCOC(=O)C,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
641,aniline,"1,4-Dioxane",-1.347073648,-0.094310679,-0.776528789,-1.427116356,-1.049822124,-0.105360516,-0.198450939,-0.274436846,-0.967584026,[61] ,Nc1ccccc1,C1COCCO1,Nc1ccccc1 C1COCCO1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train
642,aniline,Acetone,-1.347073648,-0.261364764,-0.400477567,-0.415515444,-0.223143551,0.19062036,-0.198450939,-0.210721031,-0.223143551,[61] ,Nc1ccccc1,CC(C)=O,Nc1ccccc1 CC(C)=O,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
643,aniline,2-Butanone,-1.237874356,-0.139262067,-0.301105093,-0.287682072,-0.287682072,0.277631737,-0.040821995,-0.094310679,-0.494296322,[61] ,Nc1ccccc1,CCC(C)=O,Nc1ccccc1 CCC(C)=O,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid
644,aniline,1-Chloropropane,0.476234179,0.783901544,0.672944473,0.90016135,1.156881197,,,,1.068153081,[61] ,Nc1ccccc1,CCCCl,Nc1ccccc1 CCCCl,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
645,aniline,2-chloro-2-methylpropane,0.609765572,1.492904096,1.316408234,1.750937475,1.731655545,,,,1.545432582,[61] ,Nc1ccccc1,CC(C)(C)Cl,Nc1ccccc1 CC(C)(C)Cl,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
646,aniline,Dichloromethane,-0.083381609,-0.994252273,-1.049822124,-1.139434283,0.277631737,-0.198450939,-0.261364764,0.139761942,0.336472237,[61] ,Nc1ccccc1,ClCCl,Nc1ccccc1 ClCCl,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train
647,aniline,Chloroform,0.131028262,-1.660731207,-1.714798428,-2.813410717,0.378436436,-0.061875404,,0.378436436,0.39877612,[61] ,Nc1ccccc1,ClC(Cl)Cl,Nc1ccccc1 ClC(Cl)Cl,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
648,aniline,Tetrachloromethane,1.022450928,1.355835154,1.249901736,1.376244025,1.654411278,0.576613364,0.223143551,1.528227857,1.54329811,[61] ,Nc1ccccc1,ClC(Cl)(Cl)Cl,Nc1ccccc1 ClC(Cl)(Cl)Cl,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
649,aniline,1-bromoethane,0.058268908,-0.235722334,-0.314710745,0.157003749,1.068153081,0.231111721,,,0.746687947,[61] ,Nc1ccccc1,CCBr,Nc1ccccc1 CCBr,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
650,aniline,Iodoethane,0.076961041,-0.127833372,-0.162518929,0.067658648,1.553925203,,,,1.022450928,[61] ,Nc1ccccc1,CCI,Nc1ccccc1 CCI,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
651,aniline,Carbon disulfide,0.576613364,-0.867500568,-0.820980552,-1.021651248,,0.131028262,-0.301105093,,1.241268589,[61] ,Nc1ccccc1,C(=S)=S,Nc1ccccc1 C(=S)=S,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train
652,anisole,n-Pentane,0.982078472,1.214912744,1.105256831,0.951657876,,0.553885113,0.90016135,1.283707772,1.171690386,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,CCCCC,COc1ccccc1 CCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
653,anisole,n-Hexane,1.105256831,1.388791241,1.283707772,1.026041596,,0.604315967,0.760805829,1.353254507,1.332366019,"['[54] ', '[61] ']",COc1ccccc1,CCCCCC,COc1ccccc1 CCCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
654,anisole,Cyclohexane,0.879626748,1.091923301,1.08180517,0.920282753,,0.21511138,0.113328685,0.996948635,1.005548928,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,C1CCCCC1,COc1ccccc1 C1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
655,anisole,2-methylpentane,1.068153081,1.386294361,1.283707772,1.026041596,,,,1.463255402,1.318803583,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,CCCC(C)C,COc1ccccc1 CCCC(C)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
656,anisole,n-Heptane,1.220829921,1.54329811,1.456286733,1.098612289,,0.641853886,0.631271777,1.442201993,1.390038586,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,CCCCCCC,COc1ccccc1 CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
657,anisole,"2,4-dimethylpentane",1.1442228,1.539015448,1.451613827,1.098612289,,,,1.656321498,1.445962893,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,CC(C)CC(C)C,COc1ccccc1 CC(C)CC(C)C,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
658,anisole,n-Octane,1.327075001,1.682688374,1.619388243,1.172482137,,0.703097511,0.576613364,1.532556868,1.48640866,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,CCCCCCCC,COc1ccccc1 CCCCCCCC,Valid,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
659,anisole,"2,3,4-trimethylpentane",1.166270937,1.675225653,1.615419984,1.172482137,,,,,1.420545604,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,CC(C)C(C)C(C)C,COc1ccccc1 CC(C)C(C)C(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
660,anisole,"2,5-dimethylhexane",1.278152203,1.677096561,1.615419984,1.172482137,,,,,1.562346305,[54] ,COc1ccccc1,CC(C)CCC(C)C,COc1ccccc1 CC(C)CCC(C)C,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train
661,anisole,ethylcyclohexane,1.088561953,1.418277407,1.423108334,1.047318994,,,,1.316408234,1.2143398,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,CCC1CCCCC1,COc1ccccc1 CCC1CCCCC1,Train,Train,Valid,Valid,Train,Train,Valid,Valid,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
662,anisole,n-Nonane,1.430311247,1.808288771,1.776645831,1.241268589,,0.760805829,0.524728529,1.613429934,1.594573458,"['[54] ', '[61] ', '[61] ']",COc1ccccc1,CCCCCCCCC,COc1ccccc1 CCCCCCCCC,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
663,anisole,"2,5-dimethylheptane",1.348073148,1.803358605,1.774952351,1.241268589,,,,,1.456286733,[61] ,COc1ccccc1,CCC(C)CCC(C)C,COc1ccccc1 CCC(C)CCC(C)C,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train
664,anisole,Benzene,-0.040821995,0.039220713,0.058268908,-0.040821995,,-0.030459207,-0.210721031,0.009950331,0.048790164,[61] ,COc1ccccc1,c1ccccc1,COc1ccccc1 c1ccccc1,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
665,anisole,1-pentene,0.518793793,0.91228271,0.819779831,0.542324291,,0.31481074,0.90016135,0.928219303,0.871293366,[61] ,COc1ccccc1,CCCC=C,COc1ccccc1 CCCC=C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
666,anisole,3-methyl-1-butene,0.548121409,0.90825856,0.819779831,0.542324291,,,,,0.797507196,[61] ,COc1ccccc1,CC(C)C=C,COc1ccccc1 CC(C)C=C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
667,anisole,"2-methyl-1,3-butadiene",0.165514438,0.703097511,0.641853886,0.285178942,,,,,0.425267735,[61] ,COc1ccccc1,CC(=C)C=C,COc1ccccc1 CC(=C)C=C,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
668,anisole,Methanol,2.57184858,1.363537374,1.345472367,1.486139696,,0.254642218,3.961384435,3.06105174,2.360854001,[61] ,COc1ccccc1,CO,COc1ccccc1 CO,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
669,anisole,Ethanol,2.543175558,1.560247668,1.193922468,1.492904096,,0.300104592,1.796747011,2.514465452,2.261763098,[61] ,COc1ccccc1,CCO,COc1ccccc1 CCO,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train
670,anisole,Ethyl acetate,0.019802627,-0.127833372,-0.287682072,-0.15082289,,-0.127833372,-0.261364764,0.131028262,0.076961041,[61] ,COc1ccccc1,CCOC(=O)C,COc1ccccc1 CCOC(=O)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
671,anisole,1-Chloropropane,0.104360015,0.672944473,0.598836501,0.058268908,,,,,0.131028262,[61] ,COc1ccccc1,CCCCl,COc1ccccc1 CCCCl,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
672,anisole,Dichloromethane,-0.248461359,-0.916290732,-0.916290732,-0.867500568,,-0.342490309,-0.342490309,-0.400477567,-0.261364764,[61] ,COc1ccccc1,ClCCl,COc1ccccc1 ClCCl,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
673,anisole,Chloroform,-0.15082289,-0.867500568,-0.867500568,-3.506557897,,-0.274436846,,-0.616186139,-0.385662481,[61] ,COc1ccccc1,ClC(Cl)Cl,COc1ccccc1 ClC(Cl)Cl,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
674,anisole,Tetrachloromethane,0.737164066,0.357674444,0.285178942,-0.210721031,,0.09531018,-0.105360516,0.277631737,0.254642218,[61] ,COc1ccccc1,ClC(Cl)(Cl)Cl,COc1ccccc1 ClC(Cl)(Cl)Cl,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
675,anisole,1-bromoethane,-0.314710745,-0.186329578,-0.223143551,0.076961041,,-0.105360516,,,0.076961041,[61] ,COc1ccccc1,CCBr,COc1ccccc1 CCBr,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
676,anisole,Iodoethane,-0.356674944,0.058268908,0.058268908,-0.020202707,,,,,0.113328685,[61] ,COc1ccccc1,CCI,COc1ccccc1 CCI,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
677,anisole,Carbon disulfide,0.182321557,0.412109651,0.506817602,0.405465108,,-0.083381609,-0.342490309,,0.476234179,[61] ,COc1ccccc1,C(=S)=S,COc1ccccc1 C(=S)=S,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
678,benzene,n-Pentane,0.636576829,0.631271777,0.482426149,0.774727168,0.688134639,0.31481074,0.438254931,0.837247525,0.711540132,"['[54] ', '[61] ', '[61] ', '[78] ']",c1ccccc1,CCCCC,c1ccccc1 CCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
679,benzene,Cyclopentane,0.476234179,0.425267735,0.39877612,0.512823626,0.371563556,-0.083381609,-0.030459207,0.494696242,0.438254931,[78] ,c1ccccc1,C1CCCC1,c1ccccc1 C1CCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Valid
680,benzene,n-Hexane,0.683096845,0.657520003,0.542324291,0.765467842,0.712949808,0.3074847,0.350656872,0.806475866,0.775637643,"['[54] ', '[61] ', '[61] ', '[106] ', '[106] ', '[107] ']",c1ccccc1,CCCCCC,c1ccccc1 CCCCCC,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train
681,benzene,Cyclohexane,0.524728529,0.476234179,0.463734016,0.553885113,0.451075619,-0.061875404,-0.040821995,0.565313809,0.572171836,"['[54] ', '[61] ', '[61] ', '[78] ', '[108] ']",c1ccccc1,C1CCCCC1,c1ccccc1 C1CCCCC1,Train,Train,Train,Valid,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
682,benzene,2-methylpentane,0.662687973,0.657520003,0.542324291,0.765467842,0.770108222,,,0.920282753,0.800395103,"['[54] ', '[61] ', '[61] ']",c1ccccc1,CCCC(C)C,c1ccccc1 CCCC(C)C,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train
683,benzene,methylcyclopentane,0.548121409,0.476234179,0.463734016,0.524728529,0.378436436,,,0.598836501,0.499874569,"['[78] ', '[108] ']",c1ccccc1,CC1CCCC1,c1ccccc1 CC1CCCC1,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train
684,benzene,n-Heptane,0.717839793,0.667829373,0.593326845,0.760805829,0.737164066,0.277631737,0.270027137,0.797507196,0.755819362,"['[54] ', '[61] ', '[61] ', '[78] ', '[109] ', '[110] ']",c1ccccc1,CCCCCCC,c1ccccc1 CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Valid,Train,Valid,Train,Train
